instance_type,region,os,tenancy,pre_install,on_demand_hourly,reserved_one_all_yearly,reserved_one_partial_yearly,reserved_one_partial_hourly,reserved_one_no_hourly
r4.xlarge,us-gov-west-1,Windows,Dedicated,SQL Server Enterprise,2.035,16560.0,8298.0,0.947,1.9058
c4.large,us-west-1,SUSE,Dedicated,NA,0.236,1053.0,565.0,0.057,0.127
hi1.4xlarge,ap-northeast-1,RHEL,Shared,NA,3.406,14892.0,7400.0,0.89,2.007
x1.16xlarge,ap-southeast-1,Windows,Shared,NA,12.615,74508.0,37751.0,4.31,8.903
t2.large,eu-west-1,Windows,Shared,NA,0.129,827.0,420.0,0.048,0.1002
m1.medium,us-gov-west-1,Windows,Shared,NA,0.168,935.0,332.0,0.081,0.139
i3.4xlarge,ap-southeast-1,Windows,Dedicated,NA,2.382,15630.0,7909.0,0.903,1.863
r3.large,us-gov-west-1,RHEL,Shared,NA,0.26,1453.0,617.0,0.097,0.185
c3.8xlarge,us-east-1,Linux,Dedicated,NA,1.68,8691.0,5216.0,0.417,1.168
i3.large,us-gov-west-1,Windows,Dedicated,NA,0.299,1960.0,992.0,0.113,0.233
i3.4xlarge,eu-west-1,Windows,Shared,SQL Server Enterprise,8.112,66686.0,33421.0,3.815,7.677
c4.large,us-east-1,RHEL,Shared,NA,0.16,1041.0,263.0,0.09,0.123
i3.2xlarge,us-east-2,Windows,Shared,SQL Web,1.133,7941.0,4006.0,0.457,0.984
i2.8xlarge,us-gov-west-1,SUSE,Shared,NA,8.284,30184.0,17648.0,1.503,4.108
r4.2xlarge,sa-east-1,Windows,Dedicated,NA,1.6,9570.0,4850.0,0.554,1.1442
d2.4xlarge,us-east-2,SUSE,Shared,NA,2.86,12094.0,6200.0,0.701,1.645
m4.2xlarge,us-east-2,SUSE,Shared,NA,0.5,2462.0,1284.0,0.131,0.329
d2.8xlarge,ca-central-1,Linux,Dedicated,NA,6.072,25981.0,13256.0,1.513,3.541
r3.2xlarge,ap-southeast-2,RHEL,Shared,NA,0.928,5598.0,2953.0,0.312,0.727
c3.8xlarge,ap-southeast-1,Windows,Dedicated,SQL Std,8.523,48309.0,19704.0,3.378,6.584
m4.16xlarge,eu-central-1,Windows,Dedicated,NA,6.784,47217.0,23827.0,2.72,5.5648
d2.8xlarge,eu-west-1,Windows,Shared,SQL Server Enterprise,21.036,158992.0,79764.0,9.105,18.73
r4.xlarge,sa-east-1,Windows,Dedicated,SQL Server Enterprise,2.3,17925.0,8995.0,1.027,2.0721
m2.4xlarge,sa-east-1,RHEL,Dedicated,NA,1.55,5423.0,2566.0,0.339,0.71
m4.2xlarge,ap-northeast-1,Windows,Dedicated,NA,0.9356,6359.0,3211.0,0.3666,0.7515
i3.8xlarge,ap-southeast-2,Windows,Shared,SQL Std,13.475,108527.0,54434.0,6.214,12.533
m4.2xlarge,ca-central-1,Windows,Shared,SQL Server Enterprise,3.812,31736.0,15891.0,1.814,3.641
m1.small,sa-east-1,Windows,Dedicated,SQL Web,0.185,1082.0,440.0,0.076,0.147
i2.2xlarge,ap-northeast-1,SUSE,Shared,NA,2.101,9413.0,5515.0,0.467,1.282
c4.2xlarge,eu-west-1,Windows,Dedicated,SQL Web,1.486,8296.0,4231.0,0.483,0.851
t2.2xlarge,eu-west-1,RHEL,Shared,NA,0.534,3492.0,1201.0,0.267,0.419
m3.2xlarge,eu-west-1,Linux,Dedicated,NA,0.644,3834.0,1851.0,0.235,0.485
r4.16xlarge,eu-central-1,Linux,Shared,NA,5.1216,26381.0,13460.0,1.536,3.2256
m1.large,us-east-1,Windows,Dedicated,NA,0.329,1873.0,726.0,0.135,0.255
c4.xlarge,us-east-2,Windows,Dedicated,SQL Std,1.53,10250.0,5231.0,0.597,1.397
i2.4xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,8.913,36355.0,14837.0,2.542,4.954
t2.large,us-west-1,Windows,Shared,SQL Web,0.37,1892.0,964.0,0.11,0.188
d2.8xlarge,us-west-1,Windows,Dedicated,SQL Server Enterprise,21.406,161611.0,81100.0,9.258,19.087
i2.xlarge,us-east-1,Windows,Shared,SQL Web,0.993,4239.0,1817.0,0.287,0.578
i2.8xlarge,ap-southeast-1,Windows,Shared,SQL Web,10.338,48842.0,20935.0,3.3,6.657
r4.8xlarge,ca-central-1,Windows,Dedicated,SQL Web,4.606,31071.0,15671.0,1.789,3.6622
r4.2xlarge,us-east-1,RHEL,Shared,NA,0.662,3266.0,1398.0,0.22,0.433
r4.2xlarge,ca-central-1,Linux,Shared,NA,0.584,3008.0,1535.0,0.175,0.3696
r3.8xlarge,ap-south-1,Linux,Shared,NA,3.032,16947.0,8646.0,0.987,2.31
t2.micro,ap-southeast-2,SUSE,Shared,NA,0.026,178.0,75.0,0.012,0.0218
i3.16xlarge,ap-northeast-1,RHEL,Shared,NA,5.986,33816.0,16672.0,2.033,4.095
r3.xlarge,eu-central-1,Windows,Shared,NA,0.65,3770.0,2537.0,0.153,0.511
i3.xlarge,eu-west-1,Windows,Shared,SQL Web,0.599,4153.0,2096.0,0.239,0.49
r3.2xlarge,ap-south-1,SUSE,Dedicated,NA,0.944,4947.0,2552.0,0.284,0.668
d2.4xlarge,ap-south-1,Windows,Dedicated,NA,4.446,22181.0,11251.0,1.284,2.88
r4.large,sa-east-1,RHEL,Dedicated,NA,0.368,2112.0,809.0,0.152,0.254
i2.8xlarge,us-west-1,Windows,Dedicated,SQL Server Enterprise,20.974,148268.0,74443.0,8.498,17.595
i3.2xlarge,us-east-2,Windows,Dedicated,SQL Web,1.195,8289.0,4184.0,0.478,1.031
t2.xlarge,eu-west-1,RHEL,Shared,NA,0.262,1702.0,600.0,0.129,0.2045
i3.xlarge,eu-west-1,Windows,Dedicated,SQL Web,0.633,4345.0,2194.0,0.25,0.514
r4.16xlarge,sa-east-1,Windows,Shared,SQL Web,13.031,81814.0,41378.0,4.724,9.7158
d2.2xlarge,us-east-2,SUSE,Dedicated,NA,1.628,6808.0,3507.0,0.393,0.925
d2.4xlarge,ap-northeast-2,Windows,Dedicated,SQL Server Enterprise,10.45,76080.0,38214.0,4.362,9.063
d2.4xlarge,eu-central-1,RHEL,Dedicated,NA,3.637,16796.0,7946.0,1.049,2.264
m1.xlarge,us-gov-west-1,Windows,Shared,SQL Web,0.995,4624.0,2033.0,0.348,0.679
d2.4xlarge,eu-central-1,Linux,Dedicated,NA,3.494,15572.0,7946.0,0.906,2.121
r4.16xlarge,eu-west-1,Windows,Dedicated,SQL Server Enterprise,31.686,260455.0,130477.0,14.895,29.9344
m4.large,us-west-2,Windows,Shared,SQL Web,0.24,1425.0,727.0,0.083,0.194
d2.8xlarge,ca-central-1,Windows,Dedicated,SQL Server Enterprise,21.236,158748.0,79639.0,9.091,18.697
r4.xlarge,us-east-2,RHEL,Shared,NA,0.396,1896.0,699.0,0.14,0.228
r3.8xlarge,ap-northeast-2,Linux,Shared,NA,3.192,17839.0,9102.0,1.039,2.431
c1.medium,eu-west-1,Windows,Shared,SQL Web,0.31,1580.0,640.0,0.111,0.215
i3.16xlarge,ap-northeast-1,Windows,Shared,SQL Std,26.822,216339.0,108503.0,12.386,24.931
c4.large,eu-central-1,Windows,Dedicated,NA,0.217,1515.0,762.0,0.087,0.179
p2.16xlarge,us-west-2,SUSE,Shared,NA,14.5,80644.0,41173.0,4.693,9.861
i3.16xlarge,ca-central-1,Windows,Dedicated,SQL Web,9.575,66375.0,33501.0,3.824,7.834
r3.2xlarge,eu-central-1,Windows,Dedicated,NA,1.298,8005.0,5368.0,0.328,1.091
i2.xlarge,eu-central-1,SUSE,Shared,NA,1.113,4369.0,2304.0,0.246,0.592
r3.xlarge,us-east-1,Windows,Shared,NA,0.583,3157.0,2082.0,0.128,0.428
c4.4xlarge,us-east-2,Windows,Shared,SQL Std,5.538,30837.0,15732.0,1.796,4.203
cc2.8xlarge,ap-northeast-1,Windows,Dedicated,NA,2.919,15759.0,7280.0,0.621,2.148
c4.large,ap-northeast-1,Windows,Shared,SQL Std,1.345,8036.0,4099.0,0.469,1.095
c3.xlarge,ap-southeast-1,Linux,Shared,NA,0.265,1454.0,713.0,0.088,0.196
c4.4xlarge,eu-central-1,Linux,Dedicated,NA,1.0,5648.0,2881.0,0.329,0.693
i3.xlarge,ap-southeast-1,Windows,Shared,SQL Server Enterprise,2.058,16839.0,8441.0,0.964,1.94
c4.4xlarge,eu-west-1,Linux,Dedicated,NA,0.996,5584.0,2849.0,0.325,0.684
m4.4xlarge,us-west-2,Windows,Shared,SQL Std,4.594,28213.0,14394.0,1.643,3.845
i3.4xlarge,us-east-2,RHEL,Shared,NA,1.378,8103.0,3553.0,0.536,0.987
r3.large,us-east-1,SUSE,Shared,NA,0.266,1062.0,690.0,0.044,0.138
t2.micro,eu-central-1,RHEL,Shared,NA,0.074,603.0,39.0,0.064,0.0699
cc2.8xlarge,ap-northeast-1,Windows,Shared,SQL Web,3.124,17437.0,8008.0,1.117,2.376
c4.4xlarge,ap-northeast-2,Windows,Shared,SQL Server Enterprise,7.643,64330.0,32219.0,3.678,7.349
c4.4xlarge,us-east-2,Linux,Shared,NA,0.796,4146.0,2116.0,0.242,0.504
i2.8xlarge,ap-northeast-2,RHEL,Shared,NA,8.134,37707.0,18657.0,2.26,5.114
m3.xlarge,eu-west-1,Windows,Shared,SQL Server Enterprise,1.977,16496.0,8266.0,0.944,1.922
cr1.8xlarge,us-east-1,Windows,Shared,SQL Web,4.044,17075.0,9942.0,0.854,2.327
t2.nano,us-west-2,Windows,Shared,NA,0.0082,54.0,27.0,0.0032,0.0065
c3.xlarge,us-west-1,Windows,Dedicated,SQL Std,1.173,6220.0,2541.0,0.435,0.848
x1.16xlarge,us-east-2,Windows,Dedicated,SQL Web,11.607,74375.0,37565.0,4.288,9.308
m4.10xlarge,us-east-2,Windows,Dedicated,NA,3.84,26248.0,13596.0,1.553,3.32
t2.large,eu-west-1,Linux,Shared,NA,0.101,584.0,298.0,0.034,0.0722
m4.xlarge,ap-south-1,Windows,Dedicated,SQL Web,0.5256,3613.0,1820.0,0.2078,0.4236
m1.small,us-west-2,Windows,Shared,SQL Std,0.629,3469.0,1420.0,0.242,0.473
m4.xlarge,ca-central-1,Windows,Shared,SQL Std,1.533,12600.0,6312.0,0.7205,1.4475
i2.4xlarge,eu-central-1,Windows,Dedicated,NA,4.985,22883.0,10043.0,1.519,3.118
d2.4xlarge,us-west-1,Linux,Dedicated,NA,3.438,15867.0,8095.0,0.924,2.162
r4.8xlarge,ap-northeast-2,SUSE,Dedicated,NA,2.916,14795.0,7576.0,0.858,1.8071
g2.2xlarge,eu-west-1,Linux,Dedicated,NA,0.772,4149.0,2750.0,0.169,0.565
d2.2xlarge,ap-south-1,Windows,Shared,NA,2.021,10374.0,5260.0,0.6,1.343
c4.8xlarge,ca-central-1,Linux,Dedicated,NA,1.75,9626.0,4911.0,0.561,1.176
m3.xlarge,eu-west-1,Windows,Shared,SQL Web,0.733,3798.0,1548.0,0.266,0.518
m2.2xlarge,us-gov-west-1,Windows,Dedicated,SQL Web,1.129,4238.0,1863.0,0.319,0.622
m4.10xlarge,ap-northeast-2,SUSE,Dedicated,NA,2.56,12309.0,6308.0,0.713,1.503
m3.xlarge,eu-west-1,Windows,Dedicated,NA,0.569,3666.0,1285.0,0.281,0.501
r3.4xlarge,ap-south-1,RHEL,Dedicated,NA,1.811,10462.0,4757.0,0.673,1.401
p2.xlarge,ap-northeast-1,RHEL,Shared,NA,1.602,9358.0,4506.0,0.574,1.14
c4.2xlarge,sa-east-1,Linux,Shared,NA,0.618,3597.0,1835.0,0.21,0.441
c4.4xlarge,eu-central-1,SUSE,Dedicated,NA,1.1,5938.0,3057.0,0.342,0.726
t1.micro,sa-east-1,RHEL,Shared,NA,0.087,657.0,84.0,0.067,0.079
r3.xlarge,us-gov-west-1,Windows,Dedicated,NA,0.714,3797.0,2516.0,0.155,0.518
r3.large,ap-southeast-2,Windows,Dedicated,SQL Std,1.077,6951.0,4611.0,0.283,0.946
hs1.8xlarge,eu-west-1,Windows,Dedicated,NA,4.931,27154.0,11213.0,1.883,3.701
c3.8xlarge,sa-east-1,Linux,Dedicated,NA,2.6,15155.0,10840.0,0.528,1.968
c3.4xlarge,ap-northeast-1,Linux,Shared,NA,1.021,6016.0,2854.0,0.375,0.776
r4.16xlarge,us-east-1,Windows,Shared,SQL Web,8.327,57584.0,29016.0,3.312,6.759
i3.8xlarge,us-west-2,Windows,Dedicated,NA,4.218,28215.0,14264.0,1.628,3.357
r3.8xlarge,us-east-1,Linux,Shared,NA,2.66,12364.0,8223.0,0.502,1.672
m1.medium,us-west-1,SUSE,Shared,NA,0.195,783.0,423.0,0.043,0.104
m1.xlarge,us-east-1,Windows,Dedicated,SQL Std,1.498,7310.0,2979.0,0.512,0.996
r3.4xlarge,us-gov-west-1,Windows,Dedicated,SQL Std,5.336,33979.0,22529.0,1.386,4.631
m4.2xlarge,us-east-1,SUSE,Shared,NA,0.5,2316.0,1210.0,0.131,0.2808
r4.large,us-gov-west-1,RHEL,Dedicated,NA,0.236,1432.0,463.0,0.113,0.1709
m2.2xlarge,us-gov-west-1,SUSE,Shared,NA,0.686,2165.0,1242.0,0.124,0.308
c3.4xlarge,ap-southeast-2,Windows,Shared,NA,1.906,10753.0,3474.0,0.856,1.466
m4.16xlarge,ap-northeast-1,RHEL,Dedicated,NA,4.258,23940.0,11633.0,1.458,2.9188
m2.4xlarge,ap-northeast-1,Windows,Dedicated,NA,1.551,10070.0,3415.0,0.784,1.372
t2.small,us-west-1,Windows,Shared,SQL Web,0.114,728.0,445.0,0.034,0.099
c3.xlarge,ap-southeast-2,RHEL,Dedicated,NA,0.352,2165.0,784.0,0.163,0.281
c3.8xlarge,us-west-1,Linux,Shared,NA,1.912,10786.0,5216.0,0.661,1.44
m4.4xlarge,us-east-2,Windows,Dedicated,SQL Server Enterprise,7.616,63785.0,31941.0,3.646,7.387
d2.8xlarge,ap-northeast-2,SUSE,Dedicated,NA,6.852,31327.0,16011.0,1.821,4.263
r3.8xlarge,eu-central-1,SUSE,Shared,NA,3.301,17570.0,12083.0,0.667,2.374
m4.4xlarge,ap-south-1,Windows,Shared,SQL Web,2.002,13931.0,7017.0,0.801,1.6312
m4.2xlarge,us-west-2,Windows,Dedicated,SQL Web,0.983,5562.0,2829.0,0.324,0.758
i2.2xlarge,eu-west-1,SUSE,Shared,NA,1.976,7843.0,3816.0,0.478,1.066
t2.medium,us-west-2,RHEL,Shared,NA,0.107,800.0,140.0,0.076,0.0936
r3.xlarge,ap-southeast-1,Windows,Shared,SQL Server Enterprise,2.083,16980.0,8513.0,0.972,1.988
c3.4xlarge,sa-east-1,SUSE,Dedicated,NA,1.53,8628.0,6156.0,0.303,1.122
d2.xlarge,us-west-1,Windows,Dedicated,SQL Server Enterprise,2.543,18718.0,9399.0,1.073,2.224
r4.8xlarge,ap-south-1,Windows,Shared,SQL Server Enterprise,15.904,130542.0,65399.0,7.466,15.0008
m2.xlarge,us-east-1,Windows,Dedicated,SQL Web,0.49,2610.0,1064.0,0.183,0.355
r3.large,ap-northeast-2,SUSE,Dedicated,NA,0.32,1518.0,802.0,0.085,0.2
m1.small,us-west-1,Linux,Dedicated,NA,0.052,282.0,135.0,0.018,0.037
x1.32xlarge,us-east-2,Windows,Shared,SQL Web,21.88,142027.0,71699.0,8.185,17.7
c4.xlarge,us-west-1,Windows,Shared,SQL Web,0.674,3784.0,1927.0,0.22,0.425
m3.2xlarge,sa-east-1,Windows,Shared,SQL Std,3.013,17175.0,7014.0,1.2,2.341
m3.large,us-west-1,RHEL,Shared,NA,0.214,1438.0,443.0,0.117,0.176
r4.8xlarge,us-gov-west-1,RHEL,Dedicated,NA,2.939,15608.0,7382.0,0.973,1.9041
m1.medium,eu-west-1,Linux,Dedicated,NA,0.105,567.0,272.0,0.035,0.074
m4.2xlarge,us-east-1,SUSE,Dedicated,NA,0.54,2519.0,1313.0,0.1428,0.3056
m4.16xlarge,ap-southeast-1,Linux,Dedicated,NA,4.0,20329.0,10372.0,1.184,2.4864
c4.2xlarge,ap-southeast-1,RHEL,Dedicated,NA,0.638,3942.0,1430.0,0.293,0.477
c3.2xlarge,eu-central-1,Linux,Dedicated,NA,0.567,3199.0,1675.0,0.182,0.422
r4.8xlarge,ap-southeast-2,SUSE,Shared,NA,2.6536,13443.0,6887.0,0.779,1.6458
m2.xlarge,ap-southeast-2,Windows,Dedicated,SQL Web,0.49,3229.0,1320.0,0.226,0.44
m1.medium,us-west-1,Windows,Shared,SQL Std,0.764,4127.0,1680.0,0.289,0.563
r4.2xlarge,us-east-2,SUSE,Dedicated,NA,0.685,3303.0,1713.0,0.188,0.444
r4.large,ca-central-1,SUSE,Dedicated,NA,0.261,1117.0,598.0,0.061,0.1346
i2.8xlarge,ap-northeast-1,Windows,Dedicated,SQL Std,16.206,66100.0,26978.0,4.62,9.009
i3.8xlarge,us-west-1,Windows,Shared,SQL Web,4.788,33192.0,16753.0,1.912,3.918
c3.xlarge,us-west-1,Linux,Shared,NA,0.239,1351.0,652.0,0.083,0.18
i3.8xlarge,eu-central-1,Windows,Shared,SQL Std,13.459,108438.0,54388.0,6.209,12.499
m4.4xlarge,eu-west-1,Windows,Dedicated,SQL Server Enterprise,7.7128,64447.0,32279.0,3.6848,7.4013
m4.2xlarge,us-west-2,Windows,Shared,SQL Web,0.9,5056.0,2580.0,0.294,0.689
cr1.8xlarge,eu-west-1,Windows,Shared,SQL Web,4.044,21341.0,9942.0,1.351,2.909
cc2.8xlarge,us-gov-west-1,Windows,Dedicated,SQL Web,2.775,12238.0,5380.0,0.921,2.665
r4.xlarge,ap-south-1,Windows,Shared,SQL Web,0.559,3800.0,1916.0,0.219,0.4461
i3.8xlarge,sa-east-1,Windows,Dedicated,SQL Server Enterprise,18.506,146103.0,73338.0,8.372,16.909
p2.xlarge,ap-northeast-1,RHEL,Dedicated,NA,1.756,10241.0,4957.0,0.626,1.248
t2.xlarge,us-gov-west-1,Linux,Shared,NA,0.224,1303.0,665.0,0.076,0.1512
r4.xlarge,us-west-2,Windows,Shared,SQL Server Enterprise,1.95,16122.0,8075.0,0.922,1.852
m1.xlarge,ap-southeast-1,RHEL,Dedicated,NA,0.574,3041.0,1187.0,0.219,0.409
c3.large,sa-east-1,Windows,Shared,SQL Web,0.329,2126.0,1521.0,0.074,0.29
c4.large,eu-west-1,RHEL,Shared,NA,0.173,1161.0,324.0,0.097,0.138
m4.2xlarge,sa-east-1,RHEL,Shared,NA,0.766,4092.0,1507.0,0.302,0.4912
m4.16xlarge,us-west-1,Windows,Dedicated,SQL Std,19.325,120131.0,61285.0,6.997,16.373
d2.2xlarge,ap-southeast-1,Windows,Shared,NA,1.961,8120.0,4143.0,0.473,1.107
i3.4xlarge,ap-southeast-2,Windows,Shared,SQL Web,2.514,17266.0,8718.0,0.995,2.043
p2.xlarge,us-east-1,Windows,Shared,NA,1.084,6634.0,3368.0,0.384,0.798
c3.large,us-west-1,Windows,Dedicated,SQL Web,0.298,1546.0,634.0,0.108,0.211
c1.xlarge,ap-southeast-1,Linux,Shared,NA,0.655,3624.0,1771.0,0.22,0.488
r4.8xlarge,ap-northeast-1,Windows,Dedicated,NA,4.288,27400.0,13848.0,1.581,3.2461
m2.xlarge,us-west-1,Windows,Shared,SQL Std,1.14,5934.0,2420.0,0.415,0.809
d2.8xlarge,us-west-1,SUSE,Dedicated,NA,6.35,29135.0,14893.0,1.693,3.964
r3.2xlarge,ap-southeast-1,Windows,Shared,SQL Server Enterprise,4.166,33960.0,17025.0,1.944,3.975
r4.large,us-west-1,Linux,Dedicated,NA,0.163,840.0,428.0,0.049,0.1028
m2.4xlarge,ap-southeast-1,RHEL,Shared,NA,1.313,5501.0,1970.0,0.416,0.722
m4.2xlarge,us-west-2,SUSE,Shared,NA,0.5,2316.0,1210.0,0.131,0.2808
c4.2xlarge,ca-central-1,SUSE,Shared,NA,0.538,2701.0,1406.0,0.153,0.327
r3.xlarge,ap-northeast-1,Windows,Shared,SQL Std,1.427,9031.0,5989.0,0.368,1.231
r3.large,sa-east-1,RHEL,Dedicated,NA,0.445,2679.0,1099.0,0.185,0.353
t2.small,ap-northeast-1,Linux,Shared,NA,0.032,206.0,105.0,0.012,0.0248
i3.large,us-east-2,Linux,Shared,NA,0.156,870.0,444.0,0.051,0.107
c3.large,ap-northeast-1,SUSE,Dedicated,NA,0.241,1122.0,586.0,0.064,0.146
c4.8xlarge,us-west-2,Windows,Shared,NA,3.091,20312.0,10365.0,1.183,2.664
i2.2xlarge,ap-south-1,RHEL,Shared,NA,2.063,9672.0,4354.0,0.627,1.293
cc2.8xlarge,us-east-1,Windows,Shared,SQL Web,2.775,10543.0,5380.0,0.614,1.437
r4.large,ap-southeast-2,Windows,Dedicated,SQL Web,0.339,2334.0,1176.0,0.134,0.2739
c3.large,us-west-2,RHEL,Shared,NA,0.165,1057.0,326.0,0.086,0.133
m4.2xlarge,us-west-2,RHEL,Dedicated,NA,0.57,3367.0,1137.0,0.2598,0.4026
m4.4xlarge,us-east-2,RHEL,Dedicated,NA,1.01,5596.0,2437.0,0.3896,0.781
c1.medium,ap-southeast-2,RHEL,Shared,NA,0.224,1421.0,443.0,0.115,0.182
d2.4xlarge,us-east-2,Windows,Shared,SQL Server Enterprise,9.496,70817.0,35529.0,4.056,8.346
c4.4xlarge,us-east-2,Windows,Dedicated,SQL Web,1.991,13366.0,6789.0,0.775,1.64
m1.xlarge,us-west-1,Windows,Shared,SQL Std,1.438,7213.0,2945.0,0.504,0.983
c4.xlarge,ap-southeast-2,RHEL,Shared,NA,0.321,1882.0,692.0,0.139,0.228
m4.10xlarge,eu-central-1,RHEL,Dedicated,NA,2.53,14531.0,6833.0,0.91,1.768
m3.large,us-west-1,Linux,Shared,NA,0.154,923.0,443.0,0.057,0.116
i2.2xlarge,eu-west-1,RHEL,Shared,NA,2.006,8082.0,3640.0,0.526,1.16
c3.2xlarge,eu-west-1,Linux,Shared,NA,0.478,2694.0,1304.0,0.165,0.36
i3.xlarge,sa-east-1,Windows,Dedicated,SQL Server Enterprise,2.313,18263.0,9167.0,1.046,2.114
t2.large,eu-central-1,SUSE,Shared,NA,0.208,925.0,500.0,0.05,0.112
r4.xlarge,us-west-1,Windows,Dedicated,SQL Std,1.637,13164.0,6599.0,0.753,1.5166
m4.10xlarge,us-east-1,RHEL,Dedicated,NA,2.13,11269.0,5168.0,0.72,1.369
i3.xlarge,ap-southeast-2,Windows,Dedicated,SQL Std,1.722,13780.0,6913.0,0.789,1.593
r4.4xlarge,us-east-2,Windows,Shared,NA,1.8,11928.0,6020.0,0.687,1.483
r4.large,us-east-2,Linux,Shared,NA,0.133,685.0,350.0,0.04,0.084
i3.16xlarge,us-east-2,Windows,Shared,SQL Web,9.063,63518.0,32043.0,3.658,7.867
c4.4xlarge,ap-southeast-1,Linux,Shared,NA,0.924,5091.0,2597.0,0.296,0.63
t2.large,ap-south-1,Linux,Shared,NA,0.119,764.0,390.0,0.045,0.0924
m4.10xlarge,sa-east-1,SUSE,Dedicated,NA,3.28,15056.0,7710.0,0.873,1.839
m4.large,ca-central-1,Linux,Shared,NA,0.111,558.0,285.0,0.0325,0.0683
i3.xlarge,ap-southeast-2,Windows,Shared,NA,0.558,3699.0,1871.0,0.214,0.44
r3.4xlarge,ap-southeast-1,Linux,Dedicated,NA,1.756,9810.0,6496.0,0.401,1.312
x1.16xlarge,ap-southeast-2,Windows,Shared,SQL Server Enterprise,36.615,284748.0,142871.0,16.31,32.903
c3.xlarge,us-west-2,Windows,Shared,SQL Server Enterprise,1.894,15846.0,7934.0,0.906,1.833
c3.large,eu-west-1,Windows,Dedicated,SQL Std,0.617,3274.0,1338.0,0.229,0.446
p2.16xlarge,ap-southeast-2,RHEL,Dedicated,NA,24.802,142452.0,72099.0,8.36,17.414
c4.4xlarge,sa-east-1,Windows,Shared,SQL Web,2.253,16118.0,8129.0,0.929,1.9
c4.xlarge,us-gov-west-1,RHEL,Dedicated,NA,0.323,1886.0,694.0,0.139,0.226
p2.16xlarge,ap-northeast-1,Linux,Dedicated,NA,24.672,141314.0,72099.0,8.23,17.284
i3.4xlarge,us-west-2,RHEL,Shared,NA,1.378,8103.0,3553.0,0.536,0.987
m2.4xlarge,us-west-1,SUSE,Dedicated,NA,1.31,4648.0,2277.0,0.282,0.629
r4.8xlarge,us-east-1,Windows,Shared,SQL Web,4.164,28796.0,14510.0,1.656,3.38
i3.8xlarge,us-west-2,Windows,Dedicated,SQL Std,13.229,107152.0,53732.0,6.134,12.368
r4.8xlarge,ap-northeast-2,Windows,Dedicated,SQL Web,4.852,32340.0,16318.0,1.863,3.8101
r4.2xlarge,eu-central-1,Linux,Shared,NA,0.6402,3298.0,1682.0,0.192,0.4032
r4.2xlarge,us-east-2,Windows,Dedicated,SQL Server Enterprise,3.953,32517.0,16289.0,1.86,3.7376
d2.2xlarge,ap-northeast-1,Windows,Dedicated,NA,2.1,9187.0,4687.0,0.535,1.252
r3.large,sa-east-1,Linux,Shared,NA,0.35,1957.0,999.0,0.114,0.267
i2.2xlarge,ap-south-1,Linux,Shared,NA,1.933,8533.0,4354.0,0.497,1.163
hi1.4xlarge,eu-west-1,Linux,Dedicated,NA,3.1,12465.0,7280.0,0.621,1.698
r3.8xlarge,eu-central-1,RHEL,Shared,NA,3.331,18418.0,11907.0,0.784,2.471
c3.4xlarge,eu-central-1,SUSE,Dedicated,NA,1.245,6713.0,3545.0,0.377,0.884
m4.large,ca-central-1,Windows,Dedicated,NA,0.2141,1420.0,716.0,0.0818,0.1671
m1.small,us-east-1,Linux,Dedicated,NA,0.048,226.0,135.0,0.011,0.03
r4.2xlarge,eu-central-1,Linux,Dedicated,NA,0.704,3626.0,1850.0,0.211,0.4435
i2.2xlarge,us-east-1,Windows,Shared,NA,1.946,8297.0,3640.0,0.551,1.131
x1.32xlarge,us-east-2,RHEL,Dedicated,NA,13.468,68338.0,34285.0,4.044,9.288
c3.xlarge,sa-east-1,SUSE,Dedicated,NA,0.458,2377.0,1684.0,0.085,0.31
r4.4xlarge,us-east-1,Windows,Dedicated,SQL Web,2.188,14944.0,7534.0,0.86,1.7572
d2.8xlarge,eu-west-1,RHEL,Dedicated,NA,6.01,27342.0,13376.0,1.658,3.706
i3.8xlarge,us-gov-west-1,RHEL,Shared,NA,3.138,17924.0,8564.0,1.108,2.18
cc2.8xlarge,us-gov-west-1,Linux,Dedicated,NA,2.25,9542.0,5000.0,0.61,1.381
i3.4xlarge,us-gov-west-1,Windows,Shared,SQL Web,2.522,17310.0,8741.0,0.998,2.043
r3.xlarge,us-west-1,SUSE,Shared,NA,0.471,2290.0,1501.0,0.095,0.305
r3.large,ap-southeast-2,RHEL,Dedicated,NA,0.279,1792.0,812.0,0.116,0.229
i3.xlarge,sa-east-1,RHEL,Shared,NA,0.632,3717.0,1628.0,0.246,0.451
hs1.8xlarge,us-gov-west-1,Linux,Dedicated,NA,5.52,22664.0,13455.0,1.104,3.088
r3.4xlarge,ap-northeast-1,Windows,Shared,SQL Std,4.903,30113.0,19971.0,1.228,4.105
m4.large,ca-central-1,Windows,Dedicated,SQL Std,1.3411,11292.0,5652.0,0.6453,1.2941
m4.xlarge,ap-southeast-2,Windows,Shared,SQL Web,0.505,3108.0,1586.0,0.181,0.423
i3.2xlarge,ca-central-1,Windows,Dedicated,SQL Web,1.266,8682.0,4384.0,0.5,1.026
c3.8xlarge,ap-northeast-1,Windows,Shared,SQL Std,9.128,51262.0,20939.0,3.581,6.986
m4.large,us-gov-west-1,SUSE,Shared,NA,0.226,977.0,526.0,0.053,0.117
r4.xlarge,eu-west-1,Windows,Dedicated,SQL Server Enterprise,2.01,16431.0,8233.0,0.94,1.8896
